source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,46,1,6,2,"Two lanes with
paved shoulder
(NHDL with PS)",PDF page 46; detected table 1; row 6; column 2,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,46,1,6,3,7 m,PDF page 46; detected table 1; row 6; column 3,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,46,1,6,4,"9,000",PDF page 46; detected table 1; row 6; column 4,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,46,1,6,5,-,PDF page 46; detected table 1; row 6; column 5,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,1,1,"Type of
Section",PDF page 47; detected table 1; row 1; column 1,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,1,2,"Carriageway
(m)",PDF page 47; detected table 1; row 1; column 2,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,1,3,Paved Shoulder,PDF page 47; detected table 1; row 1; column 3,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,1,5,Earthen Shoulder,PDF page 47; detected table 1; row 1; column 5,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,1,7,"Roadway
Width (m)",PDF page 47; detected table 1; row 1; column 7,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,2,3,"Hill Side
(m)",PDF page 47; detected table 1; row 2; column 3,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,2,4,"Valley
Side (m)",PDF page 47; detected table 1; row 2; column 4,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,2,5,"Hill Side
(m)",PDF page 47; detected table 1; row 2; column 5,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,2,6,"Valley Side
(m)",PDF page 47; detected table 1; row 2; column 6,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,1,"Open
Locations",PDF page 47; detected table 1; row 3; column 1,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,2,7.0,PDF page 47; detected table 1; row 3; column 2,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,3,1.5,PDF page 47; detected table 1; row 3; column 3,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,4,1.5-1.9,PDF page 47; detected table 1; row 3; column 4,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,5,"1.0 (drain
+ utility
duct)",PDF page 47; detected table 1; row 3; column 5,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,6,"0.6-1.0
(including
parapets)",PDF page 47; detected table 1; row 3; column 6,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,3,7,12.0,PDF page 47; detected table 1; row 3; column 7,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,1,Built-up Area,PDF page 47; detected table 1; row 4; column 1,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,2,"7.0-10.0 (with
paved
shoulder)",PDF page 47; detected table 1; row 4; column 2,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,3,"1.0–- 1.75
(foot path
cum drain
raised)",PDF page 47; detected table 1; row 4; column 3,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,4,"1.0–-
1.75
(foot
path cum
drain
raised)",PDF page 47; detected table 1; row 4; column 4,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,5,-,PDF page 47; detected table 1; row 4; column 5,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,6,-,PDF page 47; detected table 1; row 4; column 6,review_required
S038,d0060a8ef4c8ab33b768f19f188771e06c63f55613b3b3dc2d03a245e95474c8,47,1,4,7,9.0-12.0,PDF page 47; detected table 1; row 4; column 7,review_required
